Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2003-11-28 00:00:00-05:00,71.63535554045411,71.95399860787136,70.96102130461391,71.19815063476562,1040000,0.0,0.0
2003-12-01 00:00:00-05:00,71.30930834654498,72.45048939467534,71.30930834654498,72.235595703125,3381800,0.0,0.0
2003-12-02 00:00:00-05:00,72.47275904911884,73.17673550902668,72.07260204486387,72.17634582519531,3055100,0.0,0.0
2003-12-03 00:00:00-05:00,72.80619430528597,74.10299674838267,72.54683494738863,73.57686614990234,4459800,0.0,0.0
2003-12-04 00:00:00-05:00,73.64356073804731,73.73248637500532,72.85807073255432,73.16189575195312,2085400,0.0,0.0
2003-12-05 00:00:00-05:00,73.16191300069724,73.59170621329709,72.32454526935213,72.6431884765625,2558100,0.0,0.0
2003-12-08 00:00:00-05:00,72.47273043554607,73.21376037597656,72.21336543350758,73.21376037597656,1822500,0.0,0.0
2003-12-09 00:00:00-05:00,73.21378769209767,73.28788958306623,72.32454803963921,72.7691650390625,2408100,0.0,0.0
2003-12-10 00:00:00-05:00,72.76915612955685,73.73249755503699,72.05776788685615,72.32453918457031,2995400,0.0,0.0
2003-12-11 00:00:00-05:00,72.59871677983239,73.44349060638184,72.21337797784902,72.87289428710938,2323600,0.0,0.0
2003-12-12 00:00:00-05:00,72.99145861786461,73.62874490174089,72.59871360297561,73.47312927246094,1720300,0.0,0.0
2003-12-15 00:00:00-05:00,74.05115326688163,74.68102785000517,72.43570709228516,72.43570709228516,3164600,0.0,0.0
2003-12-16 00:00:00-05:00,72.44311009824351,72.91736894883664,71.81323559232558,72.2652587890625,3629200,0.0,0.0
2003-12-17 00:00:00-05:00,71.90214301427504,72.99145806458819,71.70947362317484,72.88030242919922,4086700,0.0,0.0
2003-12-18 00:00:00-05:00,71.87989240319976,72.42084665835812,70.93878702117874,72.13925170898438,5603100,0.0,0.0
2003-12-19 00:00:00-05:00,71.95399833685121,72.16889767486822,71.02029912944167,71.42045593261719,5135600,0.0,0.0
2003-12-22 00:00:00-05:00,71.42047506963763,72.93958895242578,71.39824507243958,72.73210144042969,3618000,0.0,0.0
2003-12-23 00:00:00-05:00,72.87290896052922,73.21378783615674,72.73211706349548,72.78398895263672,2257200,0.0,0.0
2003-12-24 00:00:00-05:00,72.4875588400709,72.58389071070657,72.21337568787781,72.28748321533203,985900,0.0,0.0
2003-12-26 00:00:00-05:00,72.28746821583627,72.93957248540481,72.28746821583627,72.57646942138672,887100,0.0,0.0
2003-12-29 00:00:00-05:00,72.9766390417195,73.91774468191063,72.7691458865621,73.7917709350586,2480400,0.0,0.0
2003-12-30 00:00:00-05:00,74.02887497180932,74.02887497180932,73.19150771545758,73.48051452636719,1768300,0.0,0.0
2003-12-31 00:00:00-05:00,73.78435824982826,73.79177013297733,72.62094135427661,73.16189575195312,2877800,0.0,0.0
2004-01-02 00:00:00-05:00,73.2137664656247,73.428660191047,71.5686789564592,71.97624206542969,3042300,0.0,0.0
2004-01-05 00:00:00-05:00,72.1022313117575,72.57649012557552,71.2500455622495,72.0133056640625,4817700,0.0,0.0
2004-01-06 00:00:00-05:00,72.14668816007831,72.37640567291767,71.42047620295759,71.58350372314453,4077800,0.0,0.0
2004-01-07 00:00:00-05:00,71.70205390489389,73.25821554676352,71.47233079400932,73.08777618408203,4457800,0.0,0.0
2004-01-08 00:00:00-05:00,73.16190917951444,73.34716671696994,72.39864337616423,73.17672729492188,3687800,0.0,0.0
2004-01-09 00:00:00-05:00,73.1692797123747,73.17669159326798,72.09478878080307,72.25040435791016,3297300,0.0,0.0
2004-01-12 00:00:00-05:00,72.32455347274096,72.50981104088508,71.47236752855555,72.45793914794922,2844700,0.0,0.0
2004-01-13 00:00:00-05:00,72.50977415716336,72.58387601600498,71.90954175085403,72.37638854980469,3257500,0.0,0.0
2004-01-14 00:00:00-05:00,72.2504204112795,73.7324803171519,72.22077853472886,73.6435546875,4243200,0.0,0.0
2004-01-15 00:00:00-05:00,74.39938586085877,75.58503229555765,74.06591909091935,74.94774627685547,8331000,0.0,0.0
2004-01-16 00:00:00-05:00,74.95519086520811,75.28124024352277,74.12523517194859,74.45870208740234,6035000,0.0,0.0
2004-01-20 00:00:00-05:00,74.96995855461819,75.25155340319604,73.80654238201748,74.39936828613281,3095900,0.0,0.0
2004-01-21 00:00:00-05:00,74.32531999002252,75.21455383300781,73.63616178294511,75.21455383300781,3296000,0.0,0.0
2004-01-22 00:00:00-05:00,74.8958890154773,75.488715175143,74.39940035758259,74.60688781738281,3893900,0.0,0.0
2004-01-23 00:00:00-05:00,75.08980524416629,75.08980524416629,73.38862083932904,73.91606140136719,3742700,0.25,0.0
2004-01-26 00:00:00-05:00,73.85659453038555,76.13721942321384,73.80459353286896,75.98121643066406,4096200,0.0,0.0
2004-01-27 00:00:00-05:00,75.91436631644665,76.33037432881339,74.88177095169057,75.06748962402344,3231600,0.0,0.0
2004-01-28 00:00:00-05:00,75.2531823196916,75.40175493919845,72.57882982711128,73.0245590209961,4070300,0.0,0.0
2004-01-29 00:00:00-05:00,73.73030351711245,74.0571701524087,72.66056228718534,73.84173583984375,3872500,0.0,0.0
2004-01-30 00:00:00-05:00,73.84915354552741,74.60688300870864,73.41085466244309,73.95315551757812,2982100,0.0,0.0
2004-02-02 00:00:00-05:00,73.71544595645717,74.62917850218669,73.1508596972129,74.14630889892578,3416300,0.0,0.0
2004-02-03 00:00:00-05:00,74.11656117342261,75.29773417404799,73.69312307908838,75.14173126220703,3663000,0.0,0.0
2004-02-04 00:00:00-05:00,75.1417635022575,75.17890382995643,74.06459198069214,74.10173797607422,3228600,0.0,0.0
2004-02-05 00:00:00-05:00,74.11661689930041,74.41376795523124,73.12116737976986,73.42574310302734,2803100,0.0,0.0
2004-02-06 00:00:00-05:00,73.76000864829979,75.44633124352906,73.64857634148069,75.28289794921875,3196000,0.0,0.0
2004-02-09 00:00:00-05:00,75.28292263210041,76.12237470670901,74.93377626886102,75.67665100097656,2518600,0.0,0.0
2004-02-10 00:00:00-05:00,75.5132063737316,76.10007800456444,75.34977305024859,75.90692901611328,2557900,0.0,0.0
2004-02-11 00:00:00-05:00,76.96181980473122,79.68074399852145,76.87267846571143,79.55445098876953,7277700,0.0,0.0
2004-02-12 00:00:00-05:00,79.732758509019,80.08191059315159,79.11617102715446,79.78475952148438,4058900,0.0,0.0
2004-02-13 00:00:00-05:00,79.74762078018891,80.15620424942949,78.0241512086677,78.63330841064453,4110200,0.0,0.0
2004-02-17 00:00:00-05:00,79.2275575052155,80.0967192106527,79.16812619176288,79.42813110351562,2640300,0.0,0.0
2004-02-18 00:00:00-05:00,79.60647149631801,80.2304836486519,78.9527380022326,79.41332244873047,2413600,0.0,0.0
2004-02-19 00:00:00-05:00,79.56183087335101,79.8441267150702,78.41780385064664,78.57380676269531,2114600,0.0,0.0
2004-02-20 00:00:00-05:00,79.00473985631744,79.48760964658612,78.29901100970694,79.13102722167969,2800500,0.0,0.0
2004-02-23 00:00:00-05:00,79.1681758036757,79.81447899020401,78.68530599771906,79.24246215820312,2724600,0.0,0.0
2004-02-24 00:00:00-05:00,78.48470583201366,78.89328347810638,77.2589615583682,77.4966812133789,3547500,0.0,0.0
2004-02-25 00:00:00-05:00,77.68239161299839,78.74470244820509,77.58581996168253,78.6109848022461,2810400,0.0,0.0
2004-02-26 00:00:00-05:00,78.61847557251126,79.1087702061519,77.62301996118798,78.96019744873047,2160000,0.0,0.0
2004-02-27 00:00:00-05:00,79.33157556453345,80.0818804629676,78.45498335015307,78.64813232421875,3598000,0.0,0.0
2004-03-01 00:00:00-05:00,79.71047165856109,80.23048177335133,79.2721725609363,79.74761199951172,2849600,0.0,0.0
2004-03-02 00:00:00-05:00,79.41332280192788,80.14133698288866,79.04188537597656,79.04188537597656,2993100,0.0,0.0
2004-03-03 00:00:00-05:00,79.04188713186136,79.3093225379021,78.40301429161796,79.12360382080078,3033000,0.0,0.0
2004-03-04 00:00:00-05:00,79.50986348440483,80.86189496088396,79.36129083904001,80.61674499511719,3631900,0.0,0.0
2004-03-05 00:00:00-05:00,79.72531465913995,81.1813484290389,79.54702631343594,81.01049041748047,3893200,0.0,0.0
2004-03-08 00:00:00-05:00,81.01792728080089,81.18879098576636,79.61389430318205,79.74761199951172,2860100,0.0,0.0
2004-03-09 00:00:00-05:00,79.7475816916694,79.7475816916694,78.03897362979227,78.56641387939453,3070800,0.0,0.0
2004-03-10 00:00:00-05:00,78.56642734207736,78.67042934333092,76.73895631874247,76.92467498779297,3450200,0.0,0.0
2004-03-11 00:00:00-05:00,76.93205933261807,78.14294804750084,76.41947992871405,76.50862121582031,3427600,0.0,0.0
2004-03-12 00:00:00-05:00,77.37041056001635,78.09100001359279,76.82810946919872,77.9498519897461,3167300,0.0,0.0
2004-03-15 00:00:00-05:00,77.85329537628863,77.86072004489722,76.03324838676889,76.38240051269531,3343000,0.0,0.0
2004-03-16 00:00:00-05:00,76.8875279828372,77.80869098234675,75.96636498332765,76.56066131591797,4360800,0.0,0.0
2004-03-17 00:00:00-05:00,76.93953649938973,77.66012590312293,76.10009008460031,77.26640319824219,3272900,0.0,0.0
2004-03-18 00:00:00-05:00,77.14753463081452,77.3183983015411,76.07036860844846,77.03610229492188,3203800,0.0,0.0
2004-03-19 00:00:00-05:00,76.59780297160528,77.4966805869639,76.26351165771484,76.26351165771484,3018900,0.0,0.0
2004-03-22 00:00:00-05:00,75.89208469256869,75.89208469256869,74.16860988809104,75.25321197509766,4648000,0.0,0.0
2004-03-23 00:00:00-05:00,76.70182357880987,76.71667858112122,75.32007598876953,75.32007598876953,6971100,0.0,0.0
2004-03-24 00:00:00-05:00,75.40177577159788,75.47606210187553,73.08400486022302,73.7228775024414,6796300,0.0,0.0
2004-03-25 00:00:00-05:00,74.28746435402249,75.75835864201298,73.99031336306966,75.66178131103516,4840900,0.0,0.0
2004-03-26 00:00:00-05:00,75.66180173835089,77.42241715924165,75.4092270118448,77.0732650756836,4545500,0.0,0.0
2004-03-29 00:00:00-05:00,77.4001313486542,78.07614450546829,76.88754589569032,77.42241668701172,3612300,0.0,0.0
2004-03-30 00:00:00-05:00,77.03609664488535,77.74183094198887,76.7538063266541,77.45211029052734,3067700,0.0,0.0
2004-03-31 00:00:00-05:00,77.45952772048662,77.7492540125681,77.0286647839987,77.51895904541016,2480200,0.0,0.0
2004-04-01 00:00:00-05:00,77.43723685437219,78.7744132311381,77.43723685437219,78.74469757080078,3358700,0.0,0.0
2004-04-02 00:00:00-05:00,79.48762446642843,79.8590619639351,77.88301175671012,78.70760345458984,3951700,0.0,0.0
2004-04-05 00:00:00-04:00,78.70756925399098,78.96757992341303,78.10584258315657,78.5218505859375,2880900,0.0,0.0
2004-04-06 00:00:00-04:00,78.521850073,78.73728440665681,77.75669007244744,78.43270874023438,2920000,0.0,0.0
2004-04-07 00:00:00-04:00,78.27670040012961,78.57384571265551,77.83840142909189,78.18755340576172,2307100,0.0,0.0
2004-04-08 00:00:00-04:00,79.04186625709762,79.10129759111888,78.18755925051482,78.5218505859375,3014400,0.0,0.0
2004-04-12 00:00:00-04:00,78.59612980499867,78.84870443198618,78.52183781571242,78.6109848022461,1771200,0.0,0.0
2004-04-13 00:00:00-04:00,78.61101491703366,78.88588064671411,76.33038939727267,76.60525512695312,3977600,0.0,0.0
2004-04-14 00:00:00-04:00,75.77320845030835,76.18179174333923,74.65146622845538,75.33491516113281,5584300,0.0,0.0
2004-04-15 00:00:00-04:00,75.51323862758905,76.31554492136615,74.45835757522616,75.57266998291016,3763400,0.0,0.0
2004-04-16 00:00:00-04:00,75.9589247049035,77.03609056322983,75.63948841342248,76.78351593017578,3314300,0.0,0.0
2004-04-19 00:00:00-04:00,76.70180989288548,76.73895589356337,75.5874978847564,76.12979888916016,2497200,0.0,0.0
2004-04-20 00:00:00-04:00,76.25607875817506,76.56808472966361,74.2206039428711,74.2206039428711,2761100,0.0,0.0
2004-04-21 00:00:00-04:00,74.47318662643433,74.7703376317973,73.65602561244916,74.28746795654297,4035800,0.0,0.0
2004-04-22 00:00:00-04:00,74.29488012819296,76.03320373293784,74.2874497962622,75.62462615966797,3700200,0.0,0.0
2004-04-23 00:00:00-04:00,75.25234406967083,75.26723565026288,74.32890698702107,74.7757339477539,3034500,0.25,0.0
2004-04-26 00:00:00-04:00,75.21501458786977,76.16078504365973,75.18522578148445,75.32672119140625,2243900,0.0,0.0
2004-04-27 00:00:00-04:00,74.87993182456235,76.01187853318442,74.87993182456235,75.14802551269531,1888400,0.0,0.0
2004-04-28 00:00:00-04:00,74.65653970522159,74.65653970522159,73.27883911132812,73.27883911132812,3360600,0.0,0.0
2004-04-29 00:00:00-04:00,73.66603113315551,74.35115663872034,72.68302324380434,73.17453002929688,3899400,0.0,0.0
2004-04-30 00:00:00-04:00,73.36074384617515,73.72564697265625,71.72239272668958,72.05006408691406,3462600,0.0,0.0
2004-05-03 00:00:00-04:00,72.19899882531068,72.65326839453742,71.64791985080022,72.1766586303711,3267000,0.0,0.0
2004-05-04 00:00:00-04:00,72.79477272091532,73.35330038885073,72.07240936132355,72.51178741455078,3875200,0.0,0.0
2004-05-05 00:00:00-04:00,72.60860500470817,73.16713273551362,71.29792500555945,71.60325622558594,4822000,0.0,0.0
2004-05-06 00:00:00-04:00,70.85855102539062,71.14898498448792,69.87554246806798,70.85855102539062,5482900,0.0,0.0
2004-05-07 00:00:00-04:00,70.37445939663986,71.11916267067838,69.16803804730884,69.28719329833984,5480900,0.0,0.0
2004-05-10 00:00:00-04:00,67.5818326510092,68.60952128394965,67.08288274323901,68.5871810913086,6861800,0.0,0.0
2004-05-11 00:00:00-04:00,68.69893256896813,69.3393783569336,68.2372141204043,69.3393783569336,5288200,0.0,0.0
2004-05-12 00:00:00-04:00,68.40102051039676,69.30955975815229,67.19460438542856,69.1978530883789,6639300,0.0,0.0
2004-05-13 00:00:00-04:00,69.34677389456297,70.51595785762406,68.99676243170931,69.59252166748047,4692400,0.0,0.0
2004-05-14 00:00:00-04:00,70.09150036478826,70.46385214081566,68.95954778394811,70.00958251953125,4569700,0.0,0.0
2004-05-17 00:00:00-04:00,69.10852392270924,69.39895798804358,68.1031691163244,69.01915740966797,4520600,0.0,0.0
2004-05-18 00:00:00-04:00,69.3319170346322,70.00960016499354,68.89998750198247,69.4883041381836,3325600,0.0,0.0
2004-05-19 00:00:00-04:00,70.56069424938093,70.61282329491172,68.95957973430711,69.01915740966797,4751400,0.0,0.0
2004-05-20 00:00:00-04:00,69.2946432960234,69.80848470178738,68.60206901016869,68.81058502197266,3904600,0.0,0.0
2004-05-21 00:00:00-04:00,68.97444216100283,69.44360333384756,68.10313472338123,68.31909942626953,4060800,0.0,0.0
2004-05-24 00:00:00-04:00,68.84784256278246,69.34679827119722,68.0286697746212,68.31166076660156,3687700,0.0,0.0
2004-05-25 00:00:00-04:00,68.31168905332468,69.45108507467448,67.61911422129876,69.3393783569336,3927500,0.0,0.0
2004-05-26 00:00:00-04:00,69.27974267825213,69.81592992916974,68.88505086344747,69.54783630371094,2978600,0.0,0.0
2004-05-27 00:00:00-04:00,70.15108129517974,70.22555620521179,68.63189085469858,69.47340393066406,4652200,0.0,0.0
2004-05-28 00:00:00-04:00,69.47337102336496,69.96487224326812,69.24995776236838,69.93508911132812,2425800,0.0,0.0
2004-06-01 00:00:00-04:00,69.85320384552458,69.92767307334718,68.32655910779071,69.25743865966797,4142600,0.0,0.0
2004-06-02 00:00:00-04:00,69.2574029114409,69.26485153486982,68.25205465066634,68.34141540527344,4320100,0.0,0.0
2004-06-03 00:00:00-04:00,68.34892019937786,68.36381745847858,67.22441576613758,67.43293762207031,4224700,0.0,0.0
2004-06-04 00:00:00-04:00,68.14035135397165,68.50525437692194,67.93928396464993,68.15524291992188,3165000,0.0,0.0
2004-06-07 00:00:00-04:00,68.77338873779135,69.77873764293695,68.55742397301157,69.68937683105469,3493300,0.0,0.0
2004-06-08 00:00:00-04:00,69.68937728236716,70.07662072685483,68.98935394935022,70.00215148925781,2949300,0.0,0.0
2004-06-09 00:00:00-04:00,70.0095909284434,70.05427132880939,68.78827741091148,69.25743865966797,1996500,0.0,0.0
2004-06-10 00:00:00-04:00,69.26487731933594,69.26487731933594,68.61698319907534,69.26487731933594,1702500,0.0,0.0
2004-06-14 00:00:00-04:00,68.62442264266801,68.62442264266801,67.49991886543356,68.16270446777344,3043300,0.0,0.0
2004-06-15 00:00:00-04:00,68.64678517026918,68.81806951589284,67.00843935359262,67.17971801757812,5510300,0.0,0.0
2004-06-16 00:00:00-04:00,67.38821754250594,67.75312634513487,66.56904483590368,67.0084228515625,4149900,0.0,0.0
2004-06-17 00:00:00-04:00,66.46479398072002,66.76267654665297,65.9286064983682,66.53181457519531,3500700,0.0,0.0
2004-06-18 00:00:00-04:00,66.27859660547551,67.20947577128275,66.05518333302757,66.41264343261719,3823000,0.0,0.0
2004-06-21 00:00:00-04:00,66.94141104273183,67.02332889925084,65.98074264671267,66.12223815917969,3217900,0.0,0.0
2004-06-22 00:00:00-04:00,65.79454817065674,67.88716871275041,65.29559822654512,67.47013092041016,8249500,0.0,0.0
