Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2003-07-28 00:00:00-04:00,283.4159607866446,287.21560713968256,282.04559029565974,285.2846374511719,1279740,0.0,0.0
2003-07-29 00:00:00-04:00,285.5960059917612,286.4680510631871,281.8586536778014,283.0421447753906,1155490,0.0,0.0
2003-07-30 00:00:00-04:00,285.09779478568834,285.533807961854,281.23585517300285,281.7341613769531,1050430,0.0,0.0
2003-07-31 00:00:00-04:00,285.31233859062195,286.81893456687976,279.9764642715454,281.2319641113281,1484060,3.5,0.0
2003-08-01 00:00:00-04:00,282.98963965076024,282.98963965076024,271.9412570336471,272.75732421875,1804560,0.0,0.0
2003-08-04 00:00:00-04:00,273.82454596547944,276.0216708716207,266.66818094526377,275.3939208984375,1602860,0.0,0.0
2003-08-05 00:00:00-04:00,274.7660124139798,276.83757846744373,269.86955395345024,270.37176513671875,1147110,0.0,0.0
2003-08-06 00:00:00-04:00,271.50181454064386,276.0843808572116,270.30909363772673,273.1967468261719,1261690,0.0,0.0
2003-08-07 00:00:00-04:00,273.07123819986975,277.3399303524444,270.74855563727516,276.8377380371094,1245880,0.0,0.0
2003-08-08 00:00:00-04:00,279.16044097683215,279.97650833817215,277.46550826339035,278.72100830078125,1118050,0.0,0.0
2003-08-11 00:00:00-04:00,279.4114710221048,280.29031700879233,276.20994285300924,279.6625671386719,1033200,0.0,0.0
2003-08-12 00:00:00-04:00,279.66261034090076,283.80576395521064,279.4115141855444,283.6802062988281,1006960,0.0,0.0
2003-08-13 00:00:00-04:00,286.06560171742916,286.12836137374285,281.2319204222107,282.2991027832031,1009570,0.0,0.0
2003-08-14 00:00:00-04:00,283.6174333396521,284.684615968761,281.0436737472289,283.3035583496094,944200,0.0,0.0
2003-08-15 00:00:00-04:00,283.5547045221415,283.743021873695,281.2320216801225,281.8597717285156,630000,0.0,0.0
2003-08-18 00:00:00-04:00,284.307970920878,284.307970920878,279.3487497566796,280.2903747558594,1195100,0.0,0.0
2003-08-19 00:00:00-04:00,280.290225737306,281.92237869961906,275.3937860077664,278.78363037109375,1322450,0.0,0.0
2003-08-20 00:00:00-04:00,276.90054148955795,279.28598393564084,276.58666647520965,277.21441650390625,977170,0.0,0.0
2003-08-21 00:00:00-04:00,279.22318291607735,280.6670193618083,273.13401961597083,275.64501953125,1324210,0.0,0.0
2003-08-22 00:00:00-04:00,277.4026500790741,277.9676211028081,269.9324308249347,270.5601806640625,1502830,0.0,0.0
2003-08-25 00:00:00-04:00,268.9908652046007,272.0040574319104,268.7397690452264,269.4302978515625,1445520,0.0,0.0
2003-08-26 00:00:00-04:00,269.05351392014296,272.56891592357,268.0491106109639,271.8783874511719,1524820,0.0,0.0
2003-08-27 00:00:00-04:00,269.0536160549363,271.5018368797112,268.0492123644779,269.6813659667969,1002230,0.0,0.0
2003-08-28 00:00:00-04:00,271.43906140283497,271.5018402262763,267.10759078908796,270.4974365234375,1035080,0.0,0.0
2003-08-29 00:00:00-04:00,271.50185819315664,272.5062619624627,269.99526211790175,272.1296081542969,759610,0.0,0.0
2003-09-02 00:00:00-04:00,272.12961809784997,277.7793679545527,271.5018681137719,277.3399353027344,1298100,0.0,0.0
2003-09-03 00:00:00-04:00,274.01273011625483,281.5457261331965,274.01273011625483,279.3486022949219,1447810,0.0,0.0
2003-09-04 00:00:00-04:00,278.4069767401908,279.59969727355053,276.963160172029,278.78363037109375,960420,0.0,0.0
2003-09-05 00:00:00-04:00,276.46111025560145,282.1736393781655,276.46111025560145,278.3443603515625,1024490,0.0,0.0
2003-09-08 00:00:00-04:00,278.0304373627511,282.4874656523022,278.0304373627511,279.4742736816406,1026080,0.0,0.0
2003-09-09 00:00:00-04:00,277.90495272374113,279.9765202103149,276.5238949610846,277.96771240234375,965900,0.0,0.0
2003-09-10 00:00:00-04:00,276.33539798521394,277.7164356927488,274.51490871123843,275.8959655761719,1286460,0.0,0.0
2003-09-11 00:00:00-04:00,276.084453243439,279.537078379831,276.084453243439,277.5282897949219,942130,0.0,0.0
2003-09-12 00:00:00-04:00,276.8377312860424,279.72538492232184,276.58663513449824,278.0932312011719,1008090,0.0,0.0
2003-09-15 00:00:00-04:00,278.0932627125994,278.5326953956513,275.14282991476114,277.21441650390625,895350,0.0,0.0
2003-09-16 00:00:00-04:00,277.0889045103709,281.1065015248054,277.02612566567075,280.60430908203125,1152820,0.0,0.0
2003-09-17 00:00:00-04:00,282.17364919819374,283.4291493058609,277.7793988213587,282.1108703613281,1339570,0.0,0.0
2003-09-18 00:00:00-04:00,284.9983441351822,294.16349295426926,283.80562361895977,292.84521484375,2295950,0.0,0.0
2003-09-19 00:00:00-04:00,292.5942635977076,294.9797058105469,292.5314847694942,294.9797058105469,1733790,0.0,0.0
2003-09-22 00:00:00-04:00,290.0203876903746,293.4730113533553,288.1999172268289,291.15032958984375,1332570,0.0,0.0
2003-09-23 00:00:00-04:00,291.90374754814525,296.235218680281,286.3167764265551,296.10968017578125,1273320,0.0,0.0
2003-09-24 00:00:00-04:00,296.8629134011457,298.0556343375689,290.9620683808893,292.0920104980469,1504580,0.0,0.0
2003-09-25 00:00:00-04:00,292.0919827774753,293.78691494976255,288.1999453986517,288.57659912109375,1118230,0.0,0.0
2003-09-26 00:00:00-04:00,288.63935173702095,288.63935173702095,284.3706607398696,284.747314453125,1256930,0.0,0.0
2003-09-29 00:00:00-04:00,284.8101571321879,290.8993200919011,284.8101571321879,289.20440673828125,1355750,0.0,0.0
2003-09-30 00:00:00-04:00,289.20442967405677,289.7066220059028,284.37074706104863,285.68902587890625,1456950,0.0,0.0
2003-10-01 00:00:00-04:00,288.51394441700444,295.67029159221244,287.13288655976584,295.04254150390625,1548630,0.0,0.0
2003-10-02 00:00:00-04:00,295.41900428875925,297.49057057715714,293.975168525191,296.6117248535156,1070480,0.0,0.0
2003-10-03 00:00:00-04:00,300.6922224226785,300.6922224226785,295.04247294083274,295.7330017089844,1696340,0.0,0.0
2003-10-06 00:00:00-04:00,295.9840607420422,298.74615631091103,294.1008111508945,296.98846435546875,877380,0.0,0.0
2003-10-07 00:00:00-04:00,295.3563654386601,300.5666826070267,295.0424904488209,300.2528076171875,1058930,0.0,0.0
2003-10-08 00:00:00-04:00,301.131578231876,301.131578231876,297.49061800009895,298.55780029296875,877820,0.0,0.0
2003-10-09 00:00:00-04:00,301.3199579484589,303.2032076856368,299.4367082112811,300.566650390625,1460070,0.0,0.0
2003-10-10 00:00:00-04:00,300.50391289995815,302.82657625275954,299.49950913453205,300.6922302246094,867950,0.0,0.0
2003-10-13 00:00:00-04:00,304.0820191128985,307.5346432379895,302.26154840569507,307.1579895019531,1008020,0.0,0.0
2003-10-14 00:00:00-04:00,307.28344573974607,307.8484165786765,300.1898825408891,307.5973205566406,1066920,0.0,0.0
2003-10-15 00:00:00-04:00,307.5974236870105,308.35073116308354,304.0192419117711,306.8441162109375,1180740,0.0,0.0
2003-10-16 00:00:00-04:00,306.4046000839211,308.5389450073242,304.7724472045898,307.5973205566406,1010910,0.0,0.0
2003-10-17 00:00:00-04:00,307.59753293318596,307.97418680499464,301.5083496182786,303.7054748535156,1355990,0.0,0.0
2003-10-20 00:00:00-04:00,297.55341612721537,305.14919281763986,297.55341612721537,302.1987609863281,1806950,0.0,0.0
2003-10-21 00:00:00-04:00,302.2615468645932,302.2615468645932,297.2395481627931,298.62060546875,1725120,0.0,0.0
2003-10-22 00:00:00-04:00,295.04250413280425,297.86737917237366,294.79140796076894,296.2980041503906,1289780,0.0,0.0
2003-10-23 00:00:00-04:00,296.29799208637917,300.69224196901615,294.91693446030104,299.9389343261719,1158720,0.0,0.0
2003-10-24 00:00:00-04:00,299.93899404550626,300.5667441537283,293.78705064789585,298.8090515136719,1062720,0.0,0.0
2003-10-27 00:00:00-05:00,299.93890162180446,300.8805264939835,292.78255642472504,293.1592102050781,1640940,0.0,0.0
2003-10-28 00:00:00-05:00,293.787028861625,298.6834716796875,293.5359326684393,298.6834716796875,1381430,0.0,0.0
