Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2003-07-28 00:00:00-04:00,17.921151306983912,17.93469055625188,17.690987911985353,17.758684158325195,343058,0.0,0.0
2003-07-29 00:00:00-04:00,17.587190163060345,17.73160691082944,17.519495833222834,17.623294830322266,507557,0.0,0.0
2003-07-30 00:00:00-04:00,17.528520233066565,17.731605123385613,17.4879024864914,17.650371551513672,371963,0.0,0.0
2003-07-31 00:00:00-04:00,17.49241376408201,17.546570753926115,17.370562458210966,17.415693283081055,739015,0.0,0.0
2003-08-01 00:00:00-04:00,17.33445897608971,17.33445897608971,16.968905074155796,17.01854705810547,888559,0.0,0.0
2003-08-04 00:00:00-04:00,17.26225234592124,17.35702516755477,17.144914109308672,17.298357009887695,631879,0.0,0.0
2003-08-05 00:00:00-04:00,17.375075746828774,17.48790088906431,17.26225060459324,17.26676368713379,644825,0.0,0.0
2003-08-06 00:00:00-04:00,17.438261792565573,17.47887762088386,17.298358131899494,17.39764404296875,527868,0.0,0.0
2003-08-07 00:00:00-04:00,17.24419748473469,17.438258103813144,17.212607829675708,17.424718856811523,563915,0.0,0.0
2003-08-08 00:00:00-04:00,17.16296284539391,17.239683318970123,17.050137715415705,17.149423599243164,474077,0.0,0.0
2003-08-11 00:00:00-04:00,17.126857462574762,17.217119099751386,17.00500617366425,17.131370544433594,425084,0.0,0.0
2003-08-12 00:00:00-04:00,17.077215326586412,17.194553532560583,17.050136835682085,17.162961959838867,473854,0.0,0.0
2003-08-13 00:00:00-04:00,17.009521675752396,17.009521675752396,16.856080713275382,16.860593795776367,574852,0.0,0.0
2003-08-14 00:00:00-04:00,16.9012109355486,17.023062251303124,16.8651081940024,16.86962127685547,305896,0.0,0.0
2003-08-15 00:00:00-04:00,17.063677390268815,17.20809409822704,17.05916430810518,17.17198944091797,526752,0.0,0.0
2003-08-18 00:00:00-04:00,17.185528822860395,17.208094233856418,17.12685875427073,17.199068069458008,383569,0.0,0.0
2003-08-19 00:00:00-04:00,17.095270615383598,17.104294859303792,17.000495880799996,17.059165954589844,317725,0.0,0.0
2003-08-20 00:00:00-04:00,17.023064252704845,17.081734336692588,16.98244842353037,17.0140380859375,252774,0.0,0.0
2003-08-21 00:00:00-04:00,17.014035520318448,17.027574768427826,16.720690908450152,16.819976806640625,774058,0.0,0.0
2003-08-22 00:00:00-04:00,16.901211100732315,16.919263432321024,16.78387286668406,16.838029861450195,420955,0.0,0.0
2003-08-25 00:00:00-04:00,16.819980494954425,16.84254591341824,16.743259993456178,16.79290199279785,172980,0.0,0.0
2003-08-26 00:00:00-04:00,16.675560081418894,16.833516054750003,16.6078657621503,16.819976806640625,385913,0.0,0.0
2003-08-27 00:00:00-04:00,16.711661545060785,16.765816605856763,16.643967238746335,16.75227928161621,743814,0.0,0.0
2003-08-28 00:00:00-04:00,16.675559083172256,16.770331892986235,16.643969427419716,16.74776840209961,500191,0.0,0.0
2003-08-29 00:00:00-04:00,16.72069405440433,16.783875302857183,16.616895053981224,16.684589385986328,965675,0.0,0.0
2003-09-02 00:00:00-04:00,16.65299310907804,16.747767836972166,16.616890372110767,16.698123931884766,772495,0.0,0.0
2003-09-03 00:00:00-04:00,17.104295881338047,17.185531372978062,16.94634182348363,17.07270622253418,630094,0.0,0.0
2003-09-04 00:00:00-04:00,17.11332741790269,17.23968992114588,17.108814334124094,17.194561004638672,393613,0.0,0.0
2003-09-05 00:00:00-04:00,17.573648125881014,17.71806485074746,17.53754538562312,17.636831283569336,802627,0.0,0.0
2003-09-08 00:00:00-04:00,17.71806331648058,17.916637016456136,17.71806331648058,17.83540153503418,633330,0.0,0.0
2003-09-09 00:00:00-04:00,17.894076411080956,17.979823076556524,17.83089324189365,17.907615661621094,630094,0.0,0.0
2003-09-10 00:00:00-04:00,17.93920030846791,18.03397503574633,17.880532160478417,17.984331130981445,533336,0.0,0.0
2003-09-11 00:00:00-04:00,17.894071247962838,18.088129940487576,17.866992754695737,18.01592254638672,525971,0.0,0.0
2003-09-12 00:00:00-04:00,17.87150860998546,18.015925341874052,17.839917029605186,18.00238609313965,533002,0.0,0.0
2003-09-15 00:00:00-04:00,17.92566397850316,18.02494988291022,17.903100484853052,17.997873306274414,362142,0.0,0.0
2003-09-16 00:00:00-04:00,18.029463500055922,18.142288656762773,18.002386922617916,18.106185913085938,569272,0.0,0.0
2003-09-17 00:00:00-04:00,18.18742174609747,18.22352641553551,18.043004989624023,18.043004989624023,536908,0.0,0.0
2003-09-18 00:00:00-04:00,18.097157972861226,18.142286878353094,17.975306661860106,18.133262634277344,541818,0.0,0.0
2003-09-19 00:00:00-04:00,18.05202976314717,18.209985758463755,18.006900851112828,18.151317596435547,642258,0.0,0.0
2003-09-22 00:00:00-04:00,17.970795031173516,18.02043894463177,17.78124938598069,17.84894371032715,825728,0.0,0.0
2003-09-23 00:00:00-04:00,17.96176999338367,18.024951238657284,17.939204576757895,17.948230743408203,494946,0.0,0.0
2003-09-24 00:00:00-04:00,17.514975200656064,17.578158341131754,17.262246481308832,17.32994270324707,1505596,0.0,0.0
2003-09-25 00:00:00-04:00,17.46533751502433,17.524007594899818,17.343488114762895,17.35251235961914,711896,0.0,0.0
2003-09-26 00:00:00-04:00,17.171990447884653,17.320920246739767,17.14942503574325,17.244197845458984,593600,0.0,0.0
2003-09-29 00:00:00-04:00,17.262247203091047,17.478871279795538,17.25322103978854,17.40666389465332,272416,0.0,0.0
2003-09-30 00:00:00-04:00,17.42923278189001,17.582673746104696,17.397641204025366,17.528518676757812,423410,0.0,0.0
2003-10-01 00:00:00-04:00,17.74965651365758,17.781248092651367,17.60072670539375,17.781248092651367,661900,0.0,0.0
2003-10-02 00:00:00-04:00,17.50144184420217,17.81735188902757,17.50144184420217,17.73611831665039,1045692,0.0,0.0
2003-10-03 00:00:00-04:00,17.803811781100524,17.862481857021116,17.636831561421626,17.69098663330078,676519,0.0,0.0
2003-10-06 00:00:00-04:00,17.58718822579603,17.690987211461795,17.560109728332343,17.681962966918945,397742,0.0,0.0
2003-10-07 00:00:00-04:00,17.533034222460106,17.614267798531742,17.46533797466833,17.57816505432129,434682,0.0,0.0
2003-10-08 00:00:00-04:00,17.916639435714163,17.925663680257014,17.600727474527876,17.681962966918945,707767,0.0,0.0
2003-10-09 00:00:00-04:00,17.772225050000003,18.079108964599044,17.76319888298721,17.966283798217773,1179277,0.0,0.0
2003-10-10 00:00:00-04:00,18.2415740723897,18.327320719037484,18.110696600517706,18.259624481201172,3153816,0.0,0.0
2003-10-13 00:00:00-04:00,18.25511447089429,18.367939619789933,18.187418228789905,18.300243377685547,1232287,0.0,0.0
2003-10-14 00:00:00-04:00,18.024953543827607,18.232553482055664,17.93920687096227,18.232553482055664,958979,0.0,0.0
2003-10-15 00:00:00-04:00,17.894075818531906,17.99787481462376,17.830892651436862,17.916641235351562,823050,0.0,0.0
2003-10-16 00:00:00-04:00,17.812836993213807,18.232545937336987,17.812836993213807,17.939199447631836,956412,0.0,0.0
2003-10-17 00:00:00-04:00,17.871510467620197,17.903102051284225,17.754172221003817,17.79930305480957,463475,0.0,0.0
2003-10-20 00:00:00-04:00,17.79478572753186,18.11972384596442,17.785761483227155,18.097158432006836,997927,0.0,0.0
2003-10-21 00:00:00-04:00,17.81735083308025,17.88504707378122,17.77222192722457,17.781248092651367,1056071,0.0,0.0
2003-10-22 00:00:00-04:00,17.78124745711853,17.78124745711853,17.492414016341076,17.528518676757812,936324,0.0,0.0
2003-10-23 00:00:00-04:00,17.537547305646225,17.654885547206806,17.52400805608787,17.57816505432129,872266,0.0,0.0
2003-10-24 00:00:00-04:00,17.600727783157705,17.736118351571854,17.578164289487354,17.677448272705078,383792,0.0,0.0
2003-10-27 00:00:00-05:00,17.636831743777112,17.681962571874966,17.591700915679258,17.600727081298828,430330,0.0,0.0
2003-10-28 00:00:00-05:00,17.49241414908907,17.587186962124,17.433745996744868,17.55559730529785,501307,0.0,0.0
2003-10-29 00:00:00-05:00,17.235170645742524,17.302866878102027,17.16296325250378,17.23065948486328,556438,0.0,0.0
2003-10-30 00:00:00-05:00,17.352508586582903,17.36604783284104,17.16296298152507,17.176502227783203,567932,0.0,0.0
2003-10-31 00:00:00-05:00,17.036602749834266,17.325436231065652,17.000498084360718,17.316410064697266,1609495,0.0,0.0
2003-11-03 00:00:00-05:00,17.46984929130677,17.46984929130677,17.217122422275317,17.28481674194336,801623,0.0,0.0
2003-11-04 00:00:00-05:00,17.104296101105216,17.384103400014805,16.923776626586914,16.923776626586914,960095,0.0,0.0
2003-11-05 00:00:00-05:00,16.76582069957185,16.869621607225255,16.734231040260074,16.806438446044922,863896,0.0,0.0
2003-11-06 00:00:00-05:00,16.833515596010447,16.91926224375481,16.738742783105803,16.856081008911133,838339,0.0,0.0
2003-11-07 00:00:00-05:00,16.819980796835747,17.077222729382694,16.765823791550602,16.99147605895996,848383,0.0,0.0
2003-11-10 00:00:00-05:00,16.991473057485607,17.02306271704301,16.82449090863187,16.83351707458496,498629,0.0,0.0
2003-11-11 00:00:00-05:00,16.892188677135497,17.081734336692588,16.869623260217136,17.0140380859375,506552,0.0,0.0
2003-11-12 00:00:00-05:00,17.27127878568537,17.375077774955866,17.235174121146606,17.35251235961914,511463,0.0,0.0
2003-11-13 00:00:00-05:00,17.465338537481443,17.930178435516922,17.44277312082369,17.889562606811523,3547206,0.0,0.0
2003-11-14 00:00:00-05:00,18.06556728311221,18.503328639211365,18.06556728311221,18.440147399902344,4638431,0.0,0.0
2003-11-17 00:00:00-05:00,18.440150324350807,18.54846240982818,18.358916740562446,18.453689575195312,2097410,0.0,0.0
2003-11-18 00:00:00-05:00,18.616152846464367,18.71995374788035,18.480762287634835,18.57102394104004,1267441,0.0,0.0
2003-11-19 00:00:00-05:00,18.322807564350526,18.462711200716353,18.30926831683659,18.435632705688477,1078837,0.0,0.0
2003-11-20 00:00:00-05:00,18.336347889258885,18.765083067278773,18.322808640949418,18.652257919311523,1291100,0.0,0.0
2003-11-21 00:00:00-05:00,18.71995349099101,18.85985520929269,18.688361912732713,18.837291717529297,1840842,0.0,0.0
2003-11-24 00:00:00-05:00,18.78313444529337,18.904985752617474,18.75154286750758,18.8418025970459,1112875,0.0,0.0
2003-11-25 00:00:00-05:00,18.792164552369172,18.819241132015712,18.593592721475222,18.60713005065918,1388750,0.0,0.0
2003-11-26 00:00:00-05:00,18.828264759376403,19.171251338051764,18.819236673261706,19.053913116455078,774950,0.0,0.0
2003-11-28 00:00:00-05:00,18.999762430180414,19.144179179590104,18.999762430180414,19.044893264770508,417830,0.0,0.0
2003-12-01 00:00:00-05:00,19.044890746095028,19.121611233473338,18.963655254576203,19.112585067749023,740354,0.0,0.0
2003-12-02 00:00:00-05:00,19.090019013838464,19.320182389540268,19.013298529030628,19.238948822021484,453654,0.0,0.0
2003-12-03 00:00:00-05:00,19.360800313539404,19.577424443117874,19.360800313539404,19.527780532836914,1836601,0.0,0.0
2003-12-04 00:00:00-05:00,19.52777599442247,19.554854484646096,19.405924709694023,19.4510555267334,2474507,0.0,0.0
2003-12-05 00:00:00-05:00,19.39238974182848,19.500701794603874,19.333719672549506,19.414953231811523,513137,0.0,0.0
2003-12-08 00:00:00-05:00,19.49167771137692,19.717328005526593,19.473625380440417,19.70378875732422,694375,0.0,0.0
2003-12-09 00:00:00-05:00,19.857224970751687,19.911381950587405,19.76696525897,19.83466148376465,1188428,0.0,0.0
2003-12-10 00:00:00-05:00,19.76696688795851,19.852715446431567,19.730864153037327,19.780506134033203,1357949,0.0,0.0
2003-12-11 00:00:00-05:00,19.609018912844867,19.866258903838684,19.545835744991983,19.86174774169922,775285,0.0,0.0
2003-12-12 00:00:00-05:00,19.78953578569787,19.875282438004515,19.757944205956033,19.843692779541016,650963,0.0,0.0
2003-12-15 00:00:00-05:00,19.857231140136715,19.96554513345991,19.775997566422763,19.85723114013672,694375,0.0,0.0
2003-12-16 00:00:00-05:00,19.87979683805744,19.902362253653937,19.78051093071134,19.852720260620117,365378,0.0,0.0
2003-12-17 00:00:00-05:00,19.654146490704274,19.730868903599845,19.568399832864163,19.649633407592773,842692,0.0,0.0
2003-12-18 00:00:00-05:00,19.72183562233652,20.001640910469114,19.72183562233652,19.93394660949707,1078949,0.0,0.0
2003-12-19 00:00:00-05:00,19.812101548850904,19.830153880450002,19.717328729234016,19.72184181213379,544273,0.0,0.0
2003-12-22 00:00:00-05:00,19.82112459979553,19.933949733281246,19.72183871288147,19.798559188842773,517824,0.0,0.0
2003-12-23 00:00:00-05:00,19.735379096261596,19.897846221923828,19.694761354206946,19.897846221923828,457337,0.0,0.0
2003-12-24 00:00:00-05:00,19.879794144154545,20.037750110646982,19.81209982781676,20.010671615600586,167065,0.0,0.0
